%time,cartezian_posx,,,,,,,,,,,,
1.69754447313675E+018,2.51691563035,,,,,,,,,,,,
1.69754447323687E+018,2.51691563035,,,,,,,,,,,,
1.69754447333658E+018,2.51691563035,,,,,,,,,,,,
1.69754447343653E+018,2.51691563035,,,,,,,,,,,,
1.69754447353673E+018,2.51691563035,,,,,,,,,,,,
1.69754447363699E+018,2.51689224103,,,,,,,,,,,,
1.69754447373589E+018,2.51691563035,,,,,,,,,,,,
1.69754447383586E+018,2.51691563035,,,,,,,,,,,,
1.69754447393579E+018,2.51691563035,,,,,,,,,,,,
1.69754447403663E+018,2.51691563035,,,,,,,,,,,,
1.69754447413627E+018,2.51691563035,,,,,,,,,,,,
1.69754447423647E+018,2.51689224103,,,,,,,,,,,,
1.6975444743366E+018,2.51691563035,,,,,,,,,,,,
1.69754447443664E+018,2.51691563035,,,,,,,,,,,,
1.69754447453637E+018,2.51691563035,,,,,,,,,,,,
1.69754447463676E+018,2.51691563035,,,,,,,,,,,,
1.69754447473674E+018,2.51691563035,,,,,,,,,,,,
1.69754447483653E+018,2.51691563035,,,,,,,,,,,,
1.69754447493646E+018,2.51691563035,,,,,,,,,,,,
1.6975444750364E+018,2.51689224103,,,,,,,,,,,,
1.69754447513657E+018,2.51688472294,,,,,,,,,,,,
1.69754447523658E+018,2.51689224103,,,,,,,,,,,,
1.69754447533655E+018,2.51691563035,,,,,,,,,,,,
1.69754447543661E+018,2.51691563035,,,,,,,,,,,,
1.6975444755365E+018,2.51691563035,,,,,,,,,,,,
1.69754447563673E+018,2.51691563035,,,,,,,,,,,,
1.69754447573659E+018,2.51691563035,,,,,,,,,,,,
1.69754447583615E+018,2.51691563035,,,,,,,,,,,,
1.6975444759364E+018,2.51691563035,,,,,,,,,,,,
1.69754447603661E+018,2.5161404882,,,,,,,,,,,,
1.69754447613628E+018,2.51539885397,,,,,,,,,,,,
1.69754447623646E+018,2.51259940362,,,,,,,,,,,,
1.69754447633657E+018,2.50585994306,,,,,,,,,,,,
1.69754447643661E+018,2.49463328292,,,,,,,,,,,,
1.69754447653662E+018,2.4592251364,,,,,,,,,,,,
1.69754447663653E+018,2.4411259406,,,,,,,,,,,,
1.69754447673645E+018,2.41382598836,,,,,,,,,,,,
1.69754447683645E+018,2.37618833827,,,,,,,,,,,,
1.69754447693649E+018,2.29234204899,,,,,,,,,,,,
1.69754447703638E+018,2.24994598242,,,,,,,,,,,,
1.69754447713661E+018,2.1963211386,,,,,,,,,,,,
1.69754447723639E+018,2.13912813131,,,,,,,,,,,,
1.69754447733648E+018,2.01954843211,,,,,,,,,,,,
1.69754447743656E+018,1.95238789591,,,,,,,,,,,,
1.69754447753681E+018,1.88127105431,,,,,,,,,,,,
1.6975444776366E+018,1.80547581569,,,,,,,,,,,,
1.69754447773646E+018,1.64965810443,,,,,,,,,,,,
1.69754447783646E+018,1.56779268264,,,,,,,,,,,,
1.69754447793626E+018,1.48379296757,,,,,,,,,,,,
1.69754447803663E+018,1.39915189582,,,,,,,,,,,,
1.69754447813641E+018,1.21835220464,,,,,,,,,,,,
1.69754447823659E+018,1.13086137186,,,,,,,,,,,,
1.69754447833692E+018,1.03251152728,,,,,,,,,,,,
1.69754447843664E+018,0.947942333112,,,,,,,,,,,,
1.69754447853622E+018,0.756180102047,,,,,,,,,,,,
1.6975444786366E+018,0.681938578091,,,,,,,,,,,,
1.69754447873646E+018,0.620035467233,,,,,,,,,,,,
1.69754447883656E+018,0.575702167101,,,,,,,,,,,,
1.69754447893666E+018,0.550992939352,,,,,,,,,,,,
1.69754447903665E+018,0.550992939352,,,,,,,,,,,,
1.69754447913664E+018,0.550992939352,,,,,,,,,,,,
1.69754447923654E+018,0.549952422948,,,,,,,,,,,,
1.69754447933665E+018,0.550992939352,,,,,,,,,,,,
1.69754447943609E+018,0.550992939352,,,,,,,,,,,,
1.69754447953588E+018,0.550992939352,,,,,,,,,,,,
1.69754447963581E+018,0.550992939352,,,,,,,,,,,,
1.69754447973603E+018,0.550992939352,,,,,,,,,,,,
1.6975444798363E+018,0.550992939352,,,,,,,,,,,,
1.69754447993663E+018,0.550992939352,,,,,,,,,,,,
1.69754448003653E+018,0.550992939352,,,,,,,,,,,,
1.69754448013671E+018,0.547896664195,,,,,,,,,,,,
1.69754448023721E+018,0.550992939352,,,,,,,,,,,,
1.69754448033662E+018,0.550992939352,,,,,,,,,,,,
1.69754448043703E+018,0.550992939352,,,,,,,,,,,,
1.69754448053644E+018,0.549952422948,,,,,,,,,,,,
1.69754448063652E+018,0.550992939352,,,,,,,,,,,,
1.69754448073687E+018,0.550992939352,,,,,,,,,,,,
1.69754448083666E+018,0.550992939352,,,,,,,,,,,,
1.69754448093658E+018,0.550992939352,,,,,,,,,,,,
